X,Y,Z,sii_sii
2.349851125324185600e+16,-1.835414948151296000e+15,-2.057899220140032000e+16,5.565465688705444336e-01
2.349851125324185600e+16,-1.755828264632320000e+15,-2.055622457976422400e+16,6.508480906486511230e-01
2.349851125324185600e+16,4.849863111999488000e+15,4.091706894974976000e+15,7.329309582710266113e-01
2.349851125324185600e+16,4.929449929736192000e+15,3.998544490921984000e+15,8.664496541023254395e-01
2.349851125324185600e+16,5.168209309204480000e+15,3.540944716562432000e+15,8.036922216415405273e-01
2.349851125324185600e+16,1.869793825967308800e+16,6.545032479768576000e+15,8.220014572143554688e-01
2.349851125324185600e+16,1.893669763914137600e+16,-5.785922243133440000e+15,8.300460577011108398e-01
2.349851125324185600e+16,1.901628553061990400e+16,-5.667855202779136000e+15,1.143226027488708496e+00
2.349851125324185600e+16,1.909587127461478400e+16,-5.567452289171456000e+15,7.651144266128540039e-01
2.349851125324185600e+16,1.925504491008819200e+16,-4.153470457426739200e+16,1.319075584411621094e+00
2.357809914472038400e+16,-3.108801213366272000e+15,-2.886980164858675200e+16,8.519449234008789062e-01
2.357809914472038400e+16,-2.153761413791744000e+15,-2.055758608439705600e+16,7.717791199684143066e-01
2.357809914472038400e+16,-2.074174864490496000e+15,-2.050685393069670400e+16,5.668773055076599121e-01
2.357809914472038400e+16,-1.994588180971520000e+15,-2.047739904498073600e+16,5.044854283332824707e-01
2.357809914472038400e+16,-1.915001497452544000e+15,-2.050736503180492800e+16,7.940143942832946777e-01
2.357809914472038400e+16,-1.835414948151296000e+15,-2.047874981219532800e+16,9.194927215576171875e-01
2.357809914472038400e+16,1.869793825967308800e+16,6.521825160855552000e+15,7.858071327209472656e-01
2.357809914472038400e+16,1.877752615115161600e+16,8.198739307003904000e+15,6.722685098648071289e-01
2.357809914472038400e+16,1.893669763914137600e+16,6.374961438523392000e+15,7.650868892669677734e-01
2.357809914472038400e+16,1.989173945198182400e+16,-4.146989351777075200e+16,8.412979245185852051e-01
2.357809914472038400e+16,1.997132519597670400e+16,-4.139818044882944000e+16,8.228900432586669922e-01
2.365768488871526400e+16,-3.108801213366272000e+15,-2.888612467179520000e+16,9.829858541488647461e-01
2.365768488871526400e+16,1.869793825967308800e+16,8.132995168862208000e+15,7.883894443511962891e-01
2.365768488871526400e+16,1.877752615115161600e+16,8.222248884240384000e+15,7.980625033378601074e-01
2.365768488871526400e+16,1.893669763914137600e+16,6.470068120584192000e+15,7.870289683341979980e-01
2.365768488871526400e+16,1.917545916609331200e+16,6.311918834810880000e+15,5.992966890335083008e-01
2.365768488871526400e+16,1.925504491008819200e+16,-5.158697567256576000e+15,5.897932648658752441e-01
2.365768488871526400e+16,1.949380643704012800e+16,-4.213251248226304000e+16,1.254230856895446777e+00
2.373727278019379200e+16,-1.655894361453363200e+16,-1.656463229871718400e+16,7.899633049964904785e-01
2.373727278019379200e+16,-3.108801213366272000e+15,-2.880180587384012800e+16,9.040659666061401367e-01
2.373727278019379200e+16,1.869793825967308800e+16,8.212788681900032000e+15,7.807692289352416992e-01
2.373727278019379200e+16,1.877752615115161600e+16,8.351331978838016000e+15,6.620182394981384277e-01
2.373727278019379200e+16,1.885711189514649600e+16,6.502629341396992000e+15,7.359111309051513672e-01
2.373727278019379200e+16,1.893669763914137600e+16,6.398513428561920000e+15,9.505371451377868652e-01
2.373727278019379200e+16,1.901628553061990400e+16,6.329942128197632000e+15,1.038302898406982422e+00
2.373727278019379200e+16,1.909587127461478400e+16,6.263435096489984000e+15,7.680042982101440430e-01
2.373727278019379200e+16,1.925504491008819200e+16,-5.051692752044032000e+15,5.512724518775939941e-01
2.373727278019379200e+16,1.933463280156672000e+16,-4.929222296469504000e+15,5.591139197349548340e-01
2.373727278019379200e+16,1.941421854556160000e+16,-4.222373329266278400e+16,1.199811816215515137e+00
2.373727278019379200e+16,1.949380643704012800e+16,-4.214349900860620800e+16,1.323841929435729980e+00
2.381685852418867200e+16,1.869793825967308800e+16,8.019871098994688000e+15,8.867074847221374512e-01
2.381685852418867200e+16,1.877752615115161600e+16,8.267643467333632000e+15,7.353774905204772949e-01
2.381685852418867200e+16,1.885711189514649600e+16,8.369418622992384000e+15,8.294886350631713867e-01
2.381685852418867200e+16,1.901628553061990400e+16,6.394167458529280000e+15,8.975363969802856445e-01
2.381685852418867200e+16,1.909587127461478400e+16,8.380229055676416000e+15,7.192109227180480957e-01
2.381685852418867200e+16,1.917545916609331200e+16,6.295152356229120000e+15,6.623204946517944336e-01
2.381685852418867200e+16,1.925504491008819200e+16,6.270718824153088000e+15,5.840435028076171875e-01
2.381685852418867200e+16,1.933463280156672000e+16,-4.866277403262976000e+15,7.673022150993347168e-01
2.381685852418867200e+16,1.941421854556160000e+16,-4.814024831139840000e+15,8.073409199714660645e-01
2.381685852418867200e+16,1.949380643704012800e+16,-4.224752311651532800e+16,1.375092267990112305e+00
2.381685852418867200e+16,1.965298007251353600e+16,-4.200665276062105600e+16,7.980862855911254883e-01
2.389644641566720000e+16,1.861835251567820800e+16,7.930128294215680000e+15,9.571833014488220215e-01
2.389644641566720000e+16,1.869793825967308800e+16,7.997976429461504000e+15,8.068321943283081055e-01
2.389644641566720000e+16,1.877752615115161600e+16,8.137120484950016000e+15,8.738780021667480469e-01
2.389644641566720000e+16,1.885711189514649600e+16,8.222853400887296000e+15,9.282641410827636719e-01
2.389644641566720000e+16,1.901628553061990400e+16,8.330092828688384000e+15,7.802859544754028320e-01
2.389644641566720000e+16,1.909587127461478400e+16,8.320818383683584000e+15,8.755669593811035156e-01
2.389644641566720000e+16,1.917545916609331200e+16,6.331913518186496000e+15,8.829656839370727539e-01
2.389644641566720000e+16,1.925504491008819200e+16,-4.945642493313024000e+15,7.216327190399169922e-01
2.389644641566720000e+16,1.933463280156672000e+16,-4.831239060062208000e+15,9.474199414253234863e-01
2.397603215966208000e+16,1.869793825967308800e+16,8.000359062568960000e+15,8.530918359756469727e-01
2.397603215966208000e+16,1.877752615115161600e+16,8.112116259094528000e+15,9.513826370239257812e-01
2.397603215966208000e+16,1.885711189514649600e+16,8.174981695406080000e+15,8.571459054946899414e-01
2.397603215966208000e+16,1.901628553061990400e+16,8.060833275838464000e+15,6.583859920501708984e-01
2.397603215966208000e+16,1.909587127461478400e+16,8.169835787714560000e+15,8.480511307716369629e-01
2.397603215966208000e+16,1.917545916609331200e+16,6.348387938992128000e+15,9.153452515602111816e-01
2.397603215966208000e+16,1.925504491008819200e+16,6.242401031028736000e+15,8.091675639152526855e-01
2.397603215966208000e+16,1.933463280156672000e+16,6.250257599954944000e+15,9.738388061523437500e-01
2.397603215966208000e+16,1.973256581650841600e+16,-4.191202604115558400e+16,8.712524175643920898e-01
2.405561790365696000e+16,1.925504491008819200e+16,6.282874118471680000e+15,8.266716003417968750e-01
2.405561790365696000e+16,1.965298007251353600e+16,-4.187758899337625600e+16,8.640004396438598633e-01
2.405561790365696000e+16,1.973256581650841600e+16,-4.190726292242432000e+16,1.071479201316833496e+00
2.429437943060889600e+16,-3.029214395629568000e+15,-2.266710651646771200e+16,9.287453889846801758e-01
2.437396517460377600e+16,-2.790454747725824000e+15,-2.244890714544537600e+16,1.354160070419311523e+00
2.453313881007718400e+16,8.829195408900096000e+15,-2.899883320357683200e+16,8.058820366859436035e-01
2.469231029806694400e+16,-2.949628114763776000e+15,-2.109430237757440000e+16,1.245537400245666504e+00
2.477189818954547200e+16,-3.029214395629568000e+15,-2.114334660912742400e+16,9.292985200881958008e-01
2.477189818954547200e+16,-2.949628114763776000e+15,-2.098278140425011200e+16,9.784103631973266602e-01
2.477189818954547200e+16,-2.870041297027072000e+15,-2.088581178012467200e+16,9.279457330703735352e-01
2.485148393354035200e+16,-3.029214395629568000e+15,-2.092918880233062400e+16,7.203175425529479980e-01
2.485148393354035200e+16,-2.949628114763776000e+15,-2.081588541757849600e+16,9.663694500923156738e-01
2.485148393354035200e+16,-2.870041297027072000e+15,-2.064270804123648000e+16,1.394559621810913086e+00
2.493107182501888000e+16,-2.949628114763776000e+15,-2.064178462326784000e+16,7.208054065704345703e-01
2.493107182501888000e+16,-2.870041297027072000e+15,-2.051543957032140800e+16,8.106895685195922852e-01
2.501065756901376000e+16,-2.949628114763776000e+15,-2.053068670422220800e+16,6.091591119766235352e-01
2.509024546049228800e+16,9.943407635988480000e+15,-3.596209402937344000e+16,6.497639417648315430e-01
2.516983120448716800e+16,-2.870041297027072000e+15,-1.571433077958246400e+16,9.640163779258728027e-01
2.516983120448716800e+16,-2.790454747725824000e+15,-1.584205022206361600e+16,9.730747342109680176e-01
2.524941909596569600e+16,9.545475694788608000e+15,-2.981879829495808000e+16,6.451436877250671387e-01
2.524941909596569600e+16,1.105762201056051200e+16,-3.657515121875353600e+16,7.882495522499084473e-01
2.524941909596569600e+16,1.113720882829721600e+16,-3.639457790872780800e+16,6.866542696952819824e-01
2.532900483996057600e+16,1.113720882829721600e+16,-3.632548906480435200e+16,8.103916049003601074e-01
2.532900483996057600e+16,1.121679457229209600e+16,-3.622406341210931200e+16,8.052279949188232422e-01
2.556776636691251200e+16,5.088623028338688000e+15,7.115239854178304000e+15,4.941078722476959229e-01
2.564735211090739200e+16,5.521843494584320000e+14,-2.327435476257996800e+16,9.719501137733459473e-01
2.564735211090739200e+16,5.088623028338688000e+15,7.115881951789056000e+15,9.797140955924987793e-01
2.572693785490227200e+16,5.088623028338688000e+15,7.119345842913280000e+15,5.707921981811523438e-01
2.572693785490227200e+16,1.105762201056051200e+16,-3.632466443108352000e+16,9.960991740226745605e-01
2.580652574638080000e+16,4.849863111999488000e+15,-4.378140679864320000e+15,6.331738233566284180e-01
2.580652574638080000e+16,5.327382944677888000e+15,-1.595245141688320000e+14,7.230002880096435547e-01
2.588611149037568000e+16,5.009036747472896000e+15,-4.306500625367040000e+15,1.013475179672241211e+00
2.596569723437056000e+16,5.009036747472896000e+15,7.140564055097344000e+15,5.432771444320678711e-01
2.596569723437056000e+16,5.088623028338688000e+15,-4.307001794363392000e+15,7.781407833099365234e-01
2.596569723437056000e+16,5.168209309204480000e+15,-1.878946186526720000e+14,7.093123197555541992e-01
2.604528297836544000e+16,5.088623028338688000e+15,-4.388346864336896000e+15,5.609089136123657227e-01
2.612487086984396800e+16,5.088623028338688000e+15,-4.487399010729984000e+15,8.175078630447387695e-01
2.612487086984396800e+16,5.168209309204480000e+15,7.337851767226368000e+15,8.622863888740539551e-01
2.628404450531737600e+16,5.168209309204480000e+15,3.386666001629184000e+15,8.085439801216125488e-01
2.644321814079078400e+16,5.088623028338688000e+15,3.305608962899968000e+15,8.060578703880310059e-01
2.644321814079078400e+16,1.710620727364812800e+16,-2.194900758036480000e+14,6.908643841743469238e-01
2.652280388478566400e+16,5.088623028338688000e+15,3.329774059520000000e+15,6.783351898193359375e-01
2.660239177626419200e+16,5.009036747472896000e+15,-1.653459866615808000e+15,9.371706843376159668e-01
2.660239177626419200e+16,1.702662045591142400e+16,-1.753507136798720000e+14,8.048947453498840332e-01
2.660239177626419200e+16,1.710620727364812800e+16,-1.003619939778560000e+14,8.604153990745544434e-01
2.660239177626419200e+16,1.718579194390118400e+16,3.043005720166400000e+13,7.746659517288208008e-01
2.668197752025907200e+16,1.129638139002880000e+16,-1.717349867375820800e+16,7.495111227035522461e-01
2.668197752025907200e+16,1.702662045591142400e+16,-2.054850430894080000e+14,7.542074322700500488e-01
2.668197752025907200e+16,1.710620727364812800e+16,-1.578567917895680000e+14,8.147046566009521484e-01
2.668197752025907200e+16,1.718579194390118400e+16,-4.024038326272000000e+13,8.400300145149230957e-01
2.676156541173760000e+16,1.702662045591142400e+16,-1.835073095598080000e+14,7.903836965560913086e-01
2.676156541173760000e+16,1.710620727364812800e+16,-9.294919919206400000e+13,7.899745106697082520e-01
2.676156541173760000e+16,1.718579194390118400e+16,6.521549750272000000e+12,8.947430253028869629e-01
2.676156541173760000e+16,1.726537876163788800e+16,7.067967632179200000e+13,9.271147847175598145e-01
2.684115115573248000e+16,4.770276294262784000e+15,-3.985988422467584000e+15,5.565139651298522949e-01
2.684115115573248000e+16,4.849863111999488000e+15,-4.009362708234240000e+15,7.425490021705627441e-01
2.684115115573248000e+16,1.702662045591142400e+16,-1.487078068060160000e+14,8.368722200393676758e-01
2.684115115573248000e+16,1.710620727364812800e+16,-5.759249992908800000e+13,8.805239200592041016e-01
2.684115115573248000e+16,1.718579194390118400e+16,5.057706511564800000e+13,8.528634905815124512e-01
2.692073904721100800e+16,-8.450878314905600000e+13,-2.397665063495270400e+16,8.904057741165161133e-01
2.692073904721100800e+16,7.466450839142400000e+13,-2.428658191748300800e+16,8.285269737243652344e-01
2.692073904721100800e+16,1.542511331901440000e+14,-2.432092018101452800e+16,9.388951063156127930e-01
2.692073904721100800e+16,2.338377831546880000e+14,-2.433360321943961600e+16,7.405685782432556152e-01
2.692073904721100800e+16,4.770276294262784000e+15,-3.825393421254656000e+15,8.455836772918701172e-01
2.692073904721100800e+16,4.849863111999488000e+15,-2.041073954193408000e+15,6.106521487236022949e-01
2.692073904721100800e+16,1.209224741991219200e+16,-3.408045382461030400e+16,1.281507134437561035e+00
2.692073904721100800e+16,1.217183423764889600e+16,-3.394718743186636800e+16,8.430540561676025391e-01
2.692073904721100800e+16,1.718579194390118400e+16,1.644923317125120000e+14,9.761032462120056152e-01
2.700032479120588800e+16,-8.450878314905600000e+13,-2.399331510806118400e+16,1.206473350524902344e+00
2.700032479120588800e+16,1.201266060217548800e+16,-3.428578762109747200e+16,1.173938512802124023e+00
2.700032479120588800e+16,1.209224741991219200e+16,-3.406541284913971200e+16,1.080744504928588867e+00
2.700032479120588800e+16,1.217183423764889600e+16,-3.391528011982438400e+16,8.775666356086730957e-01
2.700032479120588800e+16,1.225142105538560000e+16,-3.390163286124134400e+16,8.406540155410766602e-01
2.707991268268441600e+16,1.217183423764889600e+16,-3.388786104860672000e+16,1.047457933425903320e+00
2.715949842667929600e+16,4.929449929736192000e+15,3.724693349597184000e+15,9.952661395072937012e-01
2.715949842667929600e+16,1.567364777561292800e+16,1.224456655601664000e+15,8.076663613319396973e-01
2.715949842667929600e+16,1.575323244586598400e+16,-8.452141303726080000e+15,7.534667849540710449e-01
2.723908417067417600e+16,4.849863111999488000e+15,3.519926488793088000e+15,9.512987136840820312e-01
2.723908417067417600e+16,1.567364777561292800e+16,-8.457881527517184000e+15,8.431289792060852051e-01
2.723908417067417600e+16,1.575323244586598400e+16,-8.449910605086720000e+15,8.291690945625305176e-01
2.723908417067417600e+16,1.583281926360268800e+16,-8.456954888323072000e+15,6.332553625106811523e-01
2.723908417067417600e+16,1.591240608133939200e+16,-8.493208170397696000e+15,8.511948585510253906e-01
2.731867206215270400e+16,1.575323244586598400e+16,-8.425899590418432000e+15,1.257447004318237305e+00
2.755742929413734400e+16,4.770276294262784000e+15,4.319216681353216000e+15,6.856123208999633789e-01
2.771660292961075200e+16,1.249018150859571200e+16,-1.323288658077286400e+16,7.862138748168945312e-01
2.771660292961075200e+16,1.360439373568409600e+16,-1.009974874053017600e+16,8.516032695770263672e-01
2.779619082108928000e+16,4.690690013396992000e+15,2.278151048658944000e+15,1.183665275573730469e+00
2.779619082108928000e+16,4.770276294262784000e+15,2.341585568137216000e+15,7.587889432907104492e-01
2.779619082108928000e+16,4.849863111999488000e+15,-2.417257254748160000e+15,5.286131501197814941e-01
2.779619082108928000e+16,1.249018150859571200e+16,-1.319384210682675200e+16,7.661790847778320312e-01
2.779619082108928000e+16,1.360439373568409600e+16,-9.963942948372480000e+15,1.008532643318176270e+00
2.787577656508416000e+16,1.029704249245696000e+15,-2.523624213630156800e+16,7.666849493980407715e-01
2.787577656508416000e+16,1.109290865655808000e+15,-6.806272254935040000e+15,6.725926995277404785e-01
2.787577656508416000e+16,1.188877549174784000e+15,-6.721915876016128000e+15,1.071339249610900879e+00
2.787577656508416000e+16,1.268464098476032000e+15,-2.521292475885158400e+16,5.266357660293579102e-01
2.787577656508416000e+16,4.611103195660288000e+15,-2.246924220497920000e+15,6.064327359199523926e-01
2.787577656508416000e+16,4.690690013396992000e+15,-2.308508951248896000e+15,6.435450911521911621e-01
2.787577656508416000e+16,4.770276294262784000e+15,-2.367455766773760000e+15,9.525977969169616699e-01
2.787577656508416000e+16,4.849863111999488000e+15,-2.416879029190656000e+15,7.467210888862609863e-01
2.787577656508416000e+16,1.885711189514649600e+16,-4.295363291984691200e+16,9.196311235427856445e-01
2.795536445656268800e+16,1.109290865655808000e+15,-2.510832942029209600e+16,5.087854266166687012e-01
2.795536445656268800e+16,1.268464098476032000e+15,-2.516568011859558400e+16,7.698051333427429199e-01
2.795536445656268800e+16,4.451929828622336000e+15,-4.229838680358912000e+15,5.391778945922851562e-01
2.795536445656268800e+16,4.531516377923584000e+15,-4.182050458304512000e+15,7.497223615646362305e-01
2.795536445656268800e+16,4.611103195660288000e+15,-4.140054536519680000e+15,7.897920012474060059e-01
2.795536445656268800e+16,4.690690013396992000e+15,-4.075288308744192000e+15,7.167293429374694824e-01
2.795536445656268800e+16,4.770276294262784000e+15,-4.026170794311680000e+15,1.084387183189392090e+00
2.795536445656268800e+16,4.849863111999488000e+15,-4.000483937091584000e+15,8.282124996185302734e-01
2.795536445656268800e+16,4.929449929736192000e+15,-3.989304137220096000e+15,8.983648419380187988e-01
2.795536445656268800e+16,1.885711189514649600e+16,-4.290093796609228800e+16,9.115946888923645020e-01
2.803495020055756800e+16,1.188877549174784000e+15,-2.510389057159168000e+16,1.175573825836181641e+00
2.803495020055756800e+16,1.268464098476032000e+15,-2.510206091552358400e+16,6.779683828353881836e-01
2.803495020055756800e+16,1.348050781995008000e+15,-2.504928435739033600e+16,7.451790571212768555e-01
2.803495020055756800e+16,4.451929828622336000e+15,-4.237465468534784000e+15,4.709342420101165771e-01
2.803495020055756800e+16,4.531516377923584000e+15,-4.175427350298624000e+15,7.532495260238647461e-01
2.803495020055756800e+16,4.611103195660288000e+15,-4.132562771378176000e+15,6.966078877449035645e-01
2.803495020055756800e+16,4.690690013396992000e+15,-2.248604223799296000e+15,5.168592929840087891e-01
2.803495020055756800e+16,4.770276294262784000e+15,-4.043942832111616000e+15,1.010174036026000977e+00
2.803495020055756800e+16,4.849863111999488000e+15,-4.058821135695872000e+15,6.505909562110900879e-01
2.803495020055756800e+16,4.929449929736192000e+15,-4.108106422288384000e+15,6.395406126976013184e-01
2.803495020055756800e+16,1.885711189514649600e+16,-4.291269758654873600e+16,8.341531753540039062e-01
2.811453809203609600e+16,1.188877549174784000e+15,-2.509188399051571200e+16,5.710425972938537598e-01
2.811453809203609600e+16,1.268464098476032000e+15,-2.508362262092185600e+16,6.654127240180969238e-01
2.811453809203609600e+16,1.348050781995008000e+15,-2.506678849660518400e+16,9.007733464241027832e-01
2.811453809203609600e+16,4.451929828622336000e+15,-4.197079891050496000e+15,5.926964879035949707e-01
2.811453809203609600e+16,4.531516377923584000e+15,-4.163942876184576000e+15,5.681828260421752930e-01
2.811453809203609600e+16,4.611103195660288000e+15,-4.123052640043008000e+15,4.562014341354370117e-01
2.811453809203609600e+16,4.690690013396992000e+15,-4.082496874479616000e+15,6.754630804061889648e-01
2.811453809203609600e+16,4.770276294262784000e+15,-4.096507326234624000e+15,8.459131717681884766e-01
2.811453809203609600e+16,4.849863111999488000e+15,-4.169198842413056000e+15,1.029184341430664062e+00
2.811453809203609600e+16,5.088623028338688000e+15,-4.537595367260160000e+15,5.592874884605407715e-01
2.811453809203609600e+16,5.168209309204480000e+15,-4.669835799691264000e+15,7.709521651268005371e-01
2.819412383603097600e+16,1.268464098476032000e+15,-2.504528144787046400e+16,6.798724532127380371e-01
2.819412383603097600e+16,1.348050781995008000e+15,-6.576421174509568000e+15,4.708777070045471191e-01
2.819412383603097600e+16,4.451929828622336000e+15,-4.174482457493504000e+15,9.057168364524841309e-01
2.819412383603097600e+16,4.531516377923584000e+15,-4.117151086542848000e+15,5.313836932182312012e-01
2.819412383603097600e+16,4.690690013396992000e+15,-4.092982500261888000e+15,9.448963403701782227e-01
2.819412383603097600e+16,4.770276294262784000e+15,-4.213114346143744000e+15,5.187795758247375488e-01
2.819412383603097600e+16,5.168209309204480000e+15,-4.740911602860032000e+15,6.213539242744445801e-01
2.827371172750950400e+16,1.348050781995008000e+15,-2.510136942578892800e+16,9.242027401924133301e-01
2.827371172750950400e+16,4.451929828622336000e+15,-4.163188304117760000e+15,1.078953742980957031e+00
2.827371172750950400e+16,4.611103195660288000e+15,-4.073688433426432000e+15,5.651322603225708008e-01
2.827371172750950400e+16,4.690690013396992000e+15,-4.068944642048000000e+15,1.392264962196350098e+00
2.851247110697779200e+16,5.645729678753792000e+15,-7.956753870225408000e+15,6.880072951316833496e-01
2.851247110697779200e+16,5.725316496490496000e+15,-7.960005697339392000e+15,4.858990311622619629e-01
2.859205899845632000e+16,5.645729678753792000e+15,-7.952157718347776000e+15,4.120562672615051270e-01
2.859205899845632000e+16,1.424108720383590400e+16,-3.927795266328985600e+16,1.105217099189758301e+00
2.867164474245120000e+16,5.645729678753792000e+15,-7.824516659019776000e+15,6.377246975898742676e-01
2.867164474245120000e+16,1.424108720383590400e+16,-3.923392065857126400e+16,8.133735656738281250e-01
2.867164474245120000e+16,2.068760548186521600e+16,-3.310559449579520000e+15,8.844456672668457031e-01
2.875123048644608000e+16,5.566142861017088000e+15,-7.642980739448832000e+15,1.004433274269104004e+00
2.875123048644608000e+16,5.645729678753792000e+15,-7.637741953089536000e+15,4.803419113159179688e-01
2.883081623044096000e+16,1.408191356836249600e+16,-3.935518047023923200e+16,9.873363375663757324e-01
2.883081623044096000e+16,2.060801759038668800e+16,-3.906977559845273600e+16,7.796689867973327637e-01
2.891040412191948800e+16,5.645729678753792000e+15,-4.886486298132480000e+15,9.065119624137878418e-01
2.922874924538265600e+16,5.964075875958784000e+15,-4.501045732442112000e+15,5.618114471435546875e-01
2.930833713686118400e+16,5.725316496490496000e+15,-4.597447347142656000e+15,1.385498642921447754e+00
2.930833713686118400e+16,5.804902777356288000e+15,-4.561564505997312000e+15,1.071155309677124023e+00
2.970627015180288000e+16,9.704648256520192000e+15,-2.165040615312588800e+16,8.029845952987670898e-01
3.328766943376179200e+16,2.546280380864921600e+16,-7.345016309547008000e+15,9.620204567909240723e-01
-4.176253540945100800e+16,-1.496721155476684800e+16,-1.199981650247680000e+16,1.015467405319213867e+00
-4.176253540945100800e+16,-1.488762473703014400e+16,-1.193774670885683200e+16,1.000307798385620117e+00
-4.168294966545612800e+16,-1.488762473703014400e+16,-1.185677369042534400e+16,7.027451992034912109e-01
-3.571395014636339200e+16,-8.600279557603328000e+15,-1.853553051382579200e+16,9.849447607994079590e-01
-2.775528555256217600e+16,-1.512638519024025600e+16,1.608701797675827200e+16,1.067693471908569336e+00
-2.695942167016243200e+16,-7.406479975907328000e+15,-2.393103378730188800e+16,9.115138649940490723e-01
-2.695942167016243200e+16,-7.088133778702336000e+15,-2.340537703491174400e+16,9.489730596542358398e-01
-2.695942167016243200e+16,-7.008546960965632000e+15,-2.241437775586918400e+16,1.032243967056274414e+00
-2.504934019196518400e+16,1.188877549174784000e+15,-1.811965768892416000e+15,7.775440216064453125e-01
-2.457181928554496000e+16,1.745984065372160000e+15,-1.568927125602304000e+15,8.875098824501037598e-01
-2.441264565007155200e+16,1.507224014815232000e+15,-2.135362847637504000e+15,8.125070333480834961e-01
-2.441264565007155200e+16,1.586810698334208000e+15,-2.028914230689792000e+15,8.928701877593994141e-01
-2.433305990607667200e+16,1.507224014815232000e+15,-2.178470494863360000e+15,8.303485512733459473e-01
-2.433305990607667200e+16,1.586810698334208000e+15,-2.149819304902656000e+15,9.536292552947998047e-01
-2.417388841808691200e+16,1.427637465513984000e+15,-2.620777501294592000e+15,1.111615657806396484e+00
-2.409430052660838400e+16,1.348050781995008000e+15,-3.270698931847168000e+15,9.224016666412353516e-01
-2.409430052660838400e+16,1.427637465513984000e+15,-3.114561838252032000e+15,1.367392539978027344e+00
-2.409430052660838400e+16,1.586810698334208000e+15,-2.942430018011136000e+15,1.177190303802490234e+00
-2.401471478261350400e+16,1.348050781995008000e+15,-2.833651381305344000e+15,8.871751427650451660e-01
-2.401471478261350400e+16,1.427637465513984000e+15,-2.735746796486656000e+15,1.092239618301391602e+00
-2.401471478261350400e+16,1.507224014815232000e+15,-2.947044423499776000e+15,9.433040022850036621e-01
-2.401471478261350400e+16,1.586810698334208000e+15,-2.872691560284160000e+15,1.116060376167297363e+00
-2.401471478261350400e+16,2.701023864946688000e+15,1.576608835672473600e+16,6.819532513618469238e-01
-2.393512689113497600e+16,1.427637465513984000e+15,2.003241251582771200e+16,1.203968286514282227e+00
-2.393512689113497600e+16,1.507224014815232000e+15,-2.533182448599040000e+15,9.092513322830200195e-01
-2.385554114714009600e+16,1.507224014815232000e+15,-2.462050273984512000e+15,1.111979603767395020e+00
-2.385554114714009600e+16,1.666397381853184000e+15,7.380469653962752000e+15,9.794892668724060059e-01
-2.385554114714009600e+16,2.541850497908736000e+15,8.466394689568768000e+15,7.270522713661193848e-01
-2.385554114714009600e+16,2.621437047209984000e+15,8.391616087719936000e+15,1.003103613853454590e+00
-2.377595540314521600e+16,1.268464098476032000e+15,-2.757737834348544000e+15,1.051348567008972168e+00
-2.377595540314521600e+16,1.507224014815232000e+15,-2.442337984708608000e+15,1.113179445266723633e+00
-2.377595540314521600e+16,1.586810698334208000e+15,-2.405798818873344000e+15,9.003945589065551758e-01
-2.369636751166668800e+16,1.427637465513984000e+15,-2.464858108854272000e+15,9.699500799179077148e-01
-2.369636751166668800e+16,1.507224014815232000e+15,-2.407269845172224000e+15,9.881588816642761230e-01
-2.369636751166668800e+16,1.586810698334208000e+15,-2.428116005814272000e+15,1.051172614097595215e+00
-2.369636751166668800e+16,1.666397381853184000e+15,5.966856867282944000e+15,1.004924893379211426e+00
-2.361678176767180800e+16,-3.506734496743424000e+15,-2.593404976784998400e+16,8.668422102928161621e-01
-2.361678176767180800e+16,1.427637465513984000e+15,-2.405578701799424000e+15,9.077726602554321289e-01
-2.361678176767180800e+16,1.507224014815232000e+15,-2.441766485622784000e+15,9.290895462036132812e-01
-2.337802024071987200e+16,-3.586321046044672000e+15,-2.448589631730483200e+16,8.816984295845031738e-01
-2.337802024071987200e+16,-3.347561129705472000e+15,-2.463836980379648000e+16,8.776012063026428223e-01
-2.305967296977305600e+16,1.507224014815232000e+15,-2.214655057461248000e+15,9.276427030563354492e-01
-2.250256846684160000e+16,-1.647935679679692800e+16,-2.373498141514137600e+16,9.214097857475280762e-01
-2.250256846684160000e+16,1.507224014815232000e+15,-2.017514716397568000e+15,5.474635362625122070e-01
-2.218422119589478400e+16,1.304728708526899200e+16,-1.388221691645132800e+16,9.008814096450805664e-01
-2.202504756042137600e+16,1.109290865655808000e+15,1.306635888754688000e+16,8.140157461166381836e-01
-2.202504756042137600e+16,1.188877549174784000e+15,1.309929162303078400e+16,8.058707118034362793e-01
-2.194546181642649600e+16,1.348050781995008000e+15,-1.913405246013440000e+15,8.116141557693481445e-01
-2.162711454547968000e+16,1.188877549174784000e+15,1.170707904777420800e+16,8.198628425598144531e-01
-2.162711454547968000e+16,1.268464098476032000e+15,1.172307780095180800e+16,6.414986252784729004e-01
-2.154752665400115200e+16,1.348050781995008000e+15,-3.538308143513600000e+15,1.004870533943176270e+00
-2.138835516601139200e+16,1.188877549174784000e+15,1.189939909335449600e+16,9.041677117347717285e-01
-1.931910219982438400e+16,-2.436820495237120000e+14,6.376415284953088000e+15,7.707188725471496582e-01
-1.923951430834585600e+16,-2.436820495237120000e+14,8.302586247512064000e+15,7.285217046737670898e-01
-1.915992856435097600e+16,-1.640954163363840000e+14,6.304001062600704000e+15,9.859376549720764160e-01
